36.477538,-122.944145
36.5116667,-123.0733333
36.574463,-123.009391
36.644367,-122.954124
36.669065,-123.069145
36.675,-122.998
36.675,-122.998
36.675,-122.998
36.675,-122.998
36.675,-122.998
36.675,-122.998
36.675,-122.998
36.735,-124.9483
36.739618,-122.991813
36.739618,-122.991813
36.739618,-122.991813
36.739618,-122.991813
36.765553,-123.129994
36.8483333,-123.275
36.851,-123.134
36.851,-123.134
36.851,-123.134
36.851,-123.134
36.851,-123.134
36.851,-123.134
36.851,-123.134
36.86548,-123.19347
36.902165,-123.108362
36.902165,-123.108362
36.902165,-123.108362
36.902165,-123.108362
36.9280556,-123.1419444
36.9280556,-123.1419444
36.9280556,-123.1419444
36.9280556,-123.1419444
36.9280556,-123.1419444
36.9280556,-123.1419444
36.9280556,-123.1419444
36.9280556,-123.1419444
36.961229,-123.254118
37.007713,-123.167435
37.058531,-123.314239
37.079933,-123.251911
37.079933,-123.251911
37.079933,-123.251911
37.079933,-123.251911
37.139243,-123.365218
37.1666667,-123.2194444
37.1666667,-123.2194444
37.201778,-123.323039
37.201778,-123.323039
37.201778,-123.323039
37.201778,-123.323039
37.2272222,-123.3666667
37.2272222,-123.3666667
37.2272222,-123.3666667
37.2272222,-123.3666667
37.2272222,-123.3666667
37.2272222,-123.3666667
37.2272222,-123.3666667
37.2272222,-123.3666667
37.235314,-123.426263
37.245384,-122.941582
37.276939,-122.892616
37.276939,-122.892616
37.276939,-122.892616
37.276939,-122.892616
37.276939,-122.892616
37.276939,-122.892616
37.276939,-122.892616
37.276939,-122.892616
37.276939,-122.892616
37.276939,-122.892616
37.280417,-123.107472
37.280417,-123.107472
37.284031,-122.952286
37.290459,-122.927559
37.290459,-122.927559
37.290459,-122.927559
37.290459,-122.927559
37.290459,-122.927559
37.290459,-122.927559
37.290459,-122.927559
37.290459,-122.927559
37.29887,-122.91964
37.29887,-122.91964
37.29887,-122.91964
37.29887,-122.91964
37.29887,-122.91964
37.29887,-122.91964
37.29887,-122.91964
37.29887,-122.91964
37.29887,-122.91964
37.29887,-122.91964
37.29887,-122.91964
37.29887,-122.91964
37.29887,-122.91964
37.29887,-122.91964
37.29887,-122.91964
37.29965,-122.93008
37.29965,-122.93008
37.29965,-122.93008
37.29965,-122.93008
37.29965,-122.93008
37.29965,-122.93008
37.316887,-122.931236
37.316887,-122.931236
37.316887,-122.931236
37.316887,-122.931236
37.316887,-122.931236
37.316887,-122.931236
37.316887,-122.931236
37.316887,-122.931236
37.316887,-122.931236
37.316887,-122.931236
37.316887,-122.931236
37.316887,-122.931236
37.316887,-122.931236
37.316887,-122.931236
37.3177,-122.9226
37.3177,-122.9226
37.318264,-122.931343
37.318264,-122.931343
37.318264,-122.931343
37.318264,-122.931343
37.318264,-122.931343
37.318264,-122.931343
37.318264,-122.931343
37.318264,-122.931343
37.319126,-122.999504
37.319126,-122.999504
37.319126,-122.999504
37.319126,-122.999504
37.319126,-122.999504
37.319126,-122.999504
37.319126,-122.999504
37.319126,-122.999504
37.319126,-122.999504
37.319126,-122.999504
37.319126,-122.999504
37.319126,-122.999504
37.319126,-122.999504
37.319126,-122.999504
37.319126,-122.999504
37.319126,-122.999504
37.32076,-123.06769
37.32076,-123.06769
37.32076,-123.06769
37.32076,-123.06769
37.32076,-123.06769
37.32076,-123.06769
37.321342,-122.919327
37.321342,-122.919327
37.321342,-122.919327
37.321342,-122.919327
37.321342,-122.919327
37.321342,-122.919327
37.321342,-122.919327
37.321342,-122.919327
37.321342,-122.919327
37.321342,-122.919327
37.32325,-122.892783
37.32325,-122.892783
37.32325,-122.892783
37.32325,-122.892783
37.32325,-122.892783
37.32325,-122.892783
37.32405,-123.07299
37.32405,-123.07299
37.32405,-123.07299
37.32405,-123.07299
37.32405,-123.07299
37.32405,-123.07299
37.330836,-123.4796
37.334652,-123.003174
37.334652,-123.003174
37.334652,-123.003174
37.334652,-123.003174
37.334652,-123.003174
37.334652,-123.003174
37.334652,-123.003174
37.334652,-123.003174
37.334652,-123.003174
37.334652,-123.003174
37.3454,-123.0826
37.3454,-123.0826
37.3454,-123.0826
37.3454,-123.0826
37.3454,-123.0826
37.3454,-123.0826
37.3454,-123.0826
37.3454,-123.0826
37.3454,-123.0826
37.3454,-123.0826
37.3454,-123.0826
37.346794,-122.923874
37.346794,-122.923874
37.346794,-122.923874
37.346794,-122.923874
37.346794,-122.923874
37.346794,-122.923874
37.346794,-122.923874
37.346794,-122.923874
37.346794,-122.923874
37.346794,-122.923874
37.347076,-122.892014
37.347076,-122.892014
37.347076,-122.892014
37.347076,-122.892014
37.347076,-122.892014
37.347076,-122.892014
37.347076,-122.892014
37.347076,-122.892014
37.35333,-122.99218
37.35333,-122.99218
37.356842,-122.897453
37.35872,-122.91975
37.35872,-122.91975
37.35872,-122.91975
37.35872,-122.91975
37.35872,-122.91975
37.35872,-122.91975
37.360069,-122.963562
37.360069,-122.963562
37.360069,-122.963562
37.360069,-122.963562
37.360069,-122.963562
37.360069,-122.963562
37.360069,-122.963562
37.360069,-122.963562
37.360069,-122.963562
37.360069,-122.963562
37.360535,-122.955284
37.360535,-122.955284
37.360535,-122.955284
37.360535,-122.955284
37.360535,-122.955284
37.360535,-122.955284
37.360535,-122.955284
37.360535,-122.955284
37.360535,-122.955284
37.360535,-122.955284
37.360535,-122.955284
37.360535,-122.955284
37.361752,-122.903397
37.361752,-122.903397
37.361752,-122.903397
37.361752,-122.903397
37.361752,-122.903397
37.361752,-122.903397
37.361752,-122.903397
37.361752,-122.903397
37.361752,-122.903397
37.361752,-122.903397
37.361752,-122.903397
37.361752,-122.903397
37.361752,-122.903397
37.361752,-122.903397
37.361752,-122.903397
37.361752,-122.903397
37.3622,-122.904
37.3622,-122.904
37.362282,-122.983543
37.362282,-122.983543
37.362282,-122.983543
37.362282,-122.983543
37.362282,-122.983543
37.362282,-122.983543
37.362282,-122.983543
37.362282,-122.983543
37.362282,-122.983543
37.362282,-122.983543
37.362282,-122.983543
37.362282,-122.983543
37.362282,-122.983543
37.362282,-122.983543
37.362282,-122.983543
37.362282,-122.983543
37.372283,-122.93045
37.372283,-122.93045
37.372283,-122.93045
37.372283,-122.93045
37.372283,-122.93045
37.372283,-122.93045
37.372283,-122.93045
37.372283,-122.93045
37.372283,-122.93045
37.372283,-122.93045
37.372283,-122.93045
37.372283,-122.93045
37.372283,-122.93045
37.372283,-122.93045
37.372283,-122.93045
37.372283,-122.93045
37.372283,-122.93045
37.380167,-122.926917
37.380167,-122.926917
37.380167,-122.926917
37.380167,-122.926917
