31.7251514#-110.8801067#31.7200828#-110.8787354,424270,722
31.7200828#-110.8787354#31.7251514#-110.8801067,424270,774
40.6233726#-73.6242225#40.6233726#-73.6242225,416025,573
38.86911#-90.17156#38.86911#-90.17156,407044,528
39.0803767#-77.4035096#39.0803767#-77.4035096,400689,531
42.9817483#-76.7353284#42.9817483#-76.7353284,395641,527
40.5923453#-73.8914328#40.5923453#-73.8914328,394384,484
26.1787023#-98.3860016#26.1787023#-98.3860016,391876,592
41.9093357#-72.6790452#41.9043831#-72.6793912,390612,673
41.9043831#-72.6793912#41.9093357#-72.6790452,390612,651
42.5371252#-76.5506476#42.5371252#-76.5506476,386884,519
27.8270173#-97.0782208#27.8270173#-97.0782208,381924,623
38.6455061#-77.2361183#38.6455061#-77.2361183,380689,467
39.066803#-77.32951#39.066803#-77.32951,379456,431
40.4392518#-73.9869263#40.4392518#-73.9869263,374544,454
41.9093357#-72.6790452#41.9007518#-72.6791847,367902,616
41.9007518#-72.6791847#41.9093357#-72.6790452,367902,663
40.5838643#-75.6525958#40.5838643#-75.6525958,367236,461
26.1400912#-97.1748233#26.1400912#-97.1748233,364816,497
38.324#-75.091#38.324#-75.091,361201,508
40.857361#-124.094612#40.857361#-124.094612,354025,533
32.7913603#-80.1975989#32.7913603#-80.1975989,350464,449
38.9338272#-74.9550854#38.9417118#-74.9477327,347250,579
38.9417118#-74.9477327#38.9338272#-74.9550854,347250,609
40.4704124#-86.9787088#40.4704124#-86.9787088,342225,412
29.6068756#-82.3031116#29.6068756#-82.3031116,342225,478
26.4540529#-82.1155071#26.4540529#-82.1155071,338724,487
42.7438921#-89.1281319#42.7438921#-89.1281319,335241,382
41.8395126#-88.2190218#41.8395126#-88.2190218,321489,392
27.835069#-97.072276#27.8270173#-97.0782208,321360,479
27.8270173#-97.0782208#27.835069#-97.072276,321360,503
40.0730854#-82.8726196#40.0730854#-82.8726196,318096,405
26.2908369#-98.1361764#26.2908369#-98.1361764,318096,376
29.6492346#-82.3102677#29.6492346#-82.3102677,312481,321
42.2813095#-83.7221074#42.2813095#-83.7221074,311364,458
40.0405279#-75.602181#40.0405279#-75.602181,310249,392
42.6886185#-77.6772022#42.6886185#-77.6772022,309136,329
46.8418401#-92.030502#46.8418401#-92.030502,308025,385
39.0270763#-74.7776286#39.0270763#-74.7776286,304704,369
41.7332765#-73.1986856#41.7332765#-73.1986856,304704,453
26.6159905#-80.0461936#26.6159905#-80.0461936,300304,386
41.6277095#-83.191884#41.6253904#-83.191309,296100,525
41.6253904#-83.191309#41.6277095#-83.191884,296100,522
48.546018#-123.0122423#48.546018#-123.0122423,294849,376
33.5083#-79.0659#33.5083#-79.0659,287296,345
40.5149472#-74.2170726#40.5212324#-74.213022,285285,528
40.5212324#-74.213022#40.5149472#-74.2170726,285285,472
38.9359287#-74.9434519#38.9417118#-74.9477327,284250,466
38.9417118#-74.9477327#38.9359287#-74.9434519,284250,528
38.9391024#-74.9631287#38.9338272#-74.9550854,283356,499
38.9338272#-74.9550854#38.9391024#-74.9631287,283356,508
34.0824302#-117.7989746#34.0824302#-117.7989746,280900,305
41.7431396#-86.2909985#41.7431396#-86.2909985,279841,301
27.791317#-97.399174#27.791317#-97.399174,277729,376
40.5192274#-74.2132466#40.5154804#-74.2136955,276430,490
40.5154804#-74.2136955#40.5192274#-74.2132466,276430,492
38.7589#-77.0959#38.7589#-77.0959,271441,361
27.835069#-97.072276#27.835069#-97.072276,270400,438
42.0702416#-87.7260822#42.0702416#-87.7260822,268324,283
38.551789#-121.6208018#38.551789#-121.6208018,263169,327
38.9328558#-74.9579416#38.9328558#-74.9579416,261121,431
26.0724245#-98.1499547#26.0724245#-98.1499547,260100,276
42.8118175#-72.0036239#42.8118175#-72.0036239,256036,304
29.5611021#-94.390117#29.5611021#-94.390117,253009,369
41.6277095#-83.191884#41.6310555#-83.1958526,252672,490
41.6310555#-83.1958526#41.6277095#-83.191884,252672,397
40.5171956#-74.2139906#40.5154804#-74.2136955,248428,417
40.5154804#-74.2136955#40.5171956#-74.2139906,248428,418
29.5739994#-94.3904037#29.5739994#-94.3904037,248004,309
40.3261424#-75.1893997#40.3261424#-75.1893997,248004,269
37.17262#-80.3979#37.17262#-80.3979,247009,247
39.0682467#-77.3431492#39.0682467#-77.3431492,244036,234
34.7901193#-118.1181776#34.7901193#-118.1181776,244036,285
42.4622906#-76.5018492#42.4622906#-76.5018492,244036,361
43.62179#-84.243148#43.62179#-84.243148,241081,267
29.7560322#-95.0492263#29.7560322#-95.0492263,240100,260
39.4551493#-74.4200134#39.4551493#-74.4200134,239121,383
34.2670624#-118.385067#34.2670624#-118.385067,239121,280
33.6319153#-84.3880463#33.6319153#-84.3880463,238144,330
40.7771162#-73.9695739#40.786003#-73.96196,238128,435
40.786003#-73.96196#40.7771162#-73.9695739,238128,410
38.7695#-77.0494#38.7695#-77.0494,237169,312
42.4676667#-76.4511389#42.4676667#-76.4511389,233289,396
42.2697591#-72.3805644#42.2697591#-72.3805644,231361,263
39.464298#-74.417612#39.4551493#-74.4200134,229830,323
39.4551493#-74.4200134#39.464298#-74.417612,229830,349
43.2511023#-86.037524#43.2511023#-86.037524,228484,233
48.0917969#-117.74786#48.0917969#-117.74786,228484,276
42.4622906#-76.5018492#42.471354#-76.5034595,223782,349
42.471354#-76.5034595#42.4622906#-76.5018492,223782,343
31.4951992#-110.8566971#31.4951992#-110.8566971,223729,236
43.1756879#-87.8904211#43.1756879#-87.8904211,222784,279
32.2298515#-109.8243175#32.2298515#-109.8243175,222784,216
42.2514963#-83.8662332#42.2514963#-83.8662332,222784,259
42.2804522#-72.3479962#42.2804522#-72.3479962,222784,233
41.6183298#-83.1824684#41.6277095#-83.191884,222404,375
41.6277095#-83.191884#41.6183298#-83.1824684,222404,380
34.1767221#-118.4737308#34.1767221#-118.4737308,221841,228
39.464298#-74.417612#39.464298#-74.417612,220900,314
34.8192098#-86.6774948#34.8192098#-86.6774948,219961,209
37.69852#-123.002789#37.69852#-123.002789,219961,240
40.5146545#-74.2124928#40.5212324#-74.213022,217360,369
40.5212324#-74.213022#40.5146545#-74.2124928,217360,390
39.465#-74.4477778#39.465#-74.4477778,215296,281
40.6284153#-74.8412704#40.6284153#-74.8412704,214369,219
31.739938#-110.886147#31.739938#-110.886147,213444,337
38.9338272#-74.9550854#38.9403683#-74.9622944,212517,326
38.9403683#-74.9622944#38.9338272#-74.9550854,212517,344
29.6984073#-93.9481795#29.6984073#-93.9481795,211600,222
41.645338#-83.2403183#41.645338#-83.2403183,210681,230
40.7715482#-73.9724819#40.7760568#-73.9745951,210290,357
40.7760568#-73.9745951#40.7715482#-73.9724819,210290,344
39.417#-76.547#39.417#-76.547,209764,276
40.3017466#-75.0355081#40.3017466#-75.0355081,209764,197
39.8751#-86.3037#39.8751#-86.3037,208849,286
33.5242237#-112.286582#33.5242237#-112.286582,207025,213
47.65424#-122.29137#47.65424#-122.29137,205209,250
26.4781984#-80.144738#26.4781984#-80.144738,205209,245
44.2569829#-83.4456809#44.2569829#-83.4456809,205209,251
42.471354#-76.5034595#42.471354#-76.5034595,205209,327
31.7251514#-110.8801067#31.7271702#-110.8807518,205030,349
31.7271702#-110.8807518#31.7251514#-110.8801067,205030,345
45.0982759#-87.6315451#45.0982759#-87.6315451,204304,272
45.807444#-122.7432919#45.807444#-122.7432919,203401,234
39.5945199#-105.017302#39.5945199#-105.017302,203401,224
29.8247288#-95.6288409#29.8247288#-95.6288409,202500,197
31.7251514#-110.8801067#31.733668#-110.882269,200970,356
31.733668#-110.882269#31.7251514#-110.8801067,200970,340
26.17648#-98.2294094#26.17648#-98.2294094,200704,225
41.798405#-87.8844974#41.798405#-87.8844974,198916,195
29.6622847#-82.3618104#29.6622847#-82.3618104,197136,271
39.522482#-76.11444#39.522482#-76.11444,197136,200
38.9338272#-74.9550854#38.9325#-74.9591667,194460,319
38.9325#-74.9591667#38.9338272#-74.9550854,194460,348
41.08841#-112.186714#41.08841#-112.186714,192721,212
45.7272044#-88.0972179#45.7272044#-88.0972179,191844,227
38.9842736#-94.7965633#38.9842736#-94.7965633,190969,221
39.8861131#-75.2619372#39.8914715#-75.2571492,190120,282
39.8914715#-75.2571492#39.8861131#-75.2619372,190120,289
33.7026531#-118.050735#33.7026531#-118.050735,189225,223
42.2050771#-71.234107#42.2050771#-71.234107,188356,191
38.9359287#-74.9434519#38.9450248#-74.9337747,187605,291
38.9450248#-74.9337747#38.9359287#-74.9434519,187605,304
46.9052455#-124.5355225#46.9052455#-124.5355225,187489,172
47.6815336#-122.2505453#47.6815336#-122.2505453,187489,186
38.9328558#-74.9579416#38.9377865#-74.9670721,187026,303
38.9377865#-74.9670721#38.9328558#-74.9579416,187026,318
37.9106228#-75.3479719#37.9106228#-75.3479719,185761,275
42.756722#-70.8052111#42.7639008#-70.8022995,185493,318
42.7639008#-70.8022995#42.756722#-70.8052111,185493,298
27.9903088#-81.8592167#27.9903088#-81.8592167,184900,200
38.9133204#-76.9443433#38.9133204#-76.9443433,184041,189
29.6148414#-94.5344353#29.6148414#-94.5344353,184041,205
40.599291#-73.9203071#40.599291#-73.9203071,183184,180
26.5716209#-81.8258929#26.5716209#-81.8258929,181476,189
40.955141#-111.9191396#40.955141#-111.9191396,181476,216
42.7639008#-70.8022995#42.7737313#-70.8073997,180894,295
42.7737313#-70.8073997#42.7639008#-70.8022995,180894,327
32.3131068#-110.8113941#32.3131068#-110.8113941,180625,212
38.9328558#-74.9579416#38.9327948#-74.9651502,179361,288
38.9327948#-74.9651502#38.9328558#-74.9579416,179361,315
41.7131282#-71.8335526#41.7131282#-71.8335526,176400,161
32.68582#-117.2449932#32.68582#-117.2449932,176400,173
41.704511#-73.2261086#41.704511#-73.2261086,174724,204
31.7200828#-110.8787354#31.7200828#-110.8787354,174724,290
41.9614367#-87.6386046#41.9633833#-87.6344204,173394,267
41.9633833#-87.6344204#41.9614367#-87.6386046,173394,281
41.0364972#-74.1271909#41.0364972#-74.1271909,173056,168
41.560182#-87.1809533#41.560182#-87.1809533,170569,161
39.3152585#-76.875726#39.3152585#-76.875726,170569,197
29.594929#-95.2589295#29.594929#-95.2589295,169744,183
40.5798676#-79.9414158#40.5852128#-79.9344635,169719,304
40.5852128#-79.9344635#40.5798676#-79.9414158,169719,281
37.8304863#-122.5329514#37.8304863#-122.5329514,168921,206
45.9253729#-94.3245513#45.9253729#-94.3245513,168921,128
41.9632946#-87.6322746#41.9633833#-87.6344204,167466,260
41.9633833#-87.6344204#41.9632946#-87.6322746,167466,275
40.7771162#-73.9695739#40.7760568#-73.9745951,167280,332
40.7760568#-73.9745951#40.7771162#-73.9695739,167280,296
40.044253#-105.1867721#40.044253#-105.1867721,166464,219
40.6523083#-73.9904281#40.6523083#-73.9904281,166464,151
40.5154804#-74.2136955#40.5149472#-74.2170726,165858,266
40.5149472#-74.2170726#40.5154804#-74.2136955,165858,276
40.7536137#-73.9832328#40.7536137#-73.9832328,165649,180
44.0927942#-87.6501703#44.0927942#-87.6501703,164836,163
42.4796874#-76.4509829#42.4796874#-76.4509829,164836,295
41.4384878#-72.3888838#41.4384878#-72.3888838,163216,157
32.2102866#-110.9235907#32.2102866#-110.9235907,162409,183
39.7158527#-75.7233417#39.7158527#-75.7233417,160000,145
42.91703#-75.26832#42.91703#-75.26832,159201,146
40.77707#-73.965454#40.7715482#-73.9724819,158336,279
40.7715482#-73.9724819#40.77707#-73.965454,158336,269
40.6443418#-104.3433166#40.6443418#-104.3433166,156816,159
39.9176362#-83.2083893#39.9176362#-83.2083893,156025,156
38.9314387#-74.9535155#38.9338272#-74.9550854,155568,307
38.9338272#-74.9550854#38.9314387#-74.9535155,155568,278
37.553764#-122.0875025#37.553764#-122.0875025,155236,150
26.1400912#-97.1748233#26.1374859#-97.1735573,154624,216
26.1374859#-97.1735573#26.1400912#-97.1748233,154624,234
42.0332033#-72.5975322#42.0332033#-72.5975322,153664,145
32.1805717#-111.0074136#32.1805717#-111.0074136,153664,124
38.8636#-92.4504#38.8636#-92.4504,153664,135
47.662576#-122.12052#47.662576#-122.12052,153664,161
33.82865#-118.34328#33.82865#-118.34328,152881,150
43.83001#-70.02029#43.83001#-70.02029,152881,183
41.6289163#-83.1881225#41.6277095#-83.191884,152656,220
41.6277095#-83.191884#41.6289163#-83.1881225,152656,247
42.0146112#-83.2001495#42.0146112#-83.2001495,152100,129
41.1361956#-104.7753339#41.1361956#-104.7753339,151321,159
25.8519631#-97.4211788#25.8519631#-97.4211788,151321,168
41.9572041#-87.6425958#41.9633833#-87.6344204,151164,237
41.9633833#-87.6344204#41.9572041#-87.6425958,151164,264
28.5287339#-80.8282614#28.5287339#-80.8282614,150544,136
42.446935#-76.4375442#42.446935#-76.4375442,150544,140
42.4604469#-76.4789951#42.4604469#-76.4789951,149769,189
41.1157809#-73.3305955#41.1157809#-73.3305955,149769,123
40.5192274#-74.2132466#40.5192274#-74.2132466,148225,258
40.7138227#-74.463013#40.7138227#-74.463013,148225,111
27.9907635#-82.5801086#27.9907635#-82.5801086,147456,140
30.5565226#-97.6694494#30.5565226#-97.6694494,147456,153
38.0274109#-122.515583#38.0274109#-122.515583,145924,146
44.0705825#-123.2574606#44.0705825#-123.2574606,145161,161
34.1933989#-118.1758332#34.1933989#-118.1758332,145161,132
39.6394005#-104.8541031#39.6394005#-104.8541031,145161,133
40.7715482#-73.9724819#40.7795361#-73.9678896,144729,259
40.7795361#-73.9678896#40.7715482#-73.9724819,144729,265
40.50198#-86.77125#40.50198#-86.77125,144400,179
28.2259113#-80.7639313#28.2259113#-80.7639313,144400,167
39.1231188#-84.405935#39.1231188#-84.405935,143641,118
41.9048#-72.67874#41.9048#-72.67874,143641,259
40.5212324#-74.213022#40.5161888#-74.2222374,143260,266
40.5161888#-74.2222374#40.5212324#-74.213022,143260,247
41.8825315#-69.995712#41.8825315#-69.995712,142884,131
42.452658#-71.860671#42.452658#-71.860671,142884,107
39.163#-76.48#39.163#-76.48,142129,168
48.1013629#-122.5919294#48.1013629#-122.5919294,142129,122
33.8854488#-117.104104#33.8854488#-117.104104,142129,137
42.4724094#-76.4601243#42.4676667#-76.4511389,142002,211
42.4676667#-76.4511389#42.4724094#-76.4601243,142002,265
42.4787599#-76.4529133#42.4796874#-76.4509829,141694,250
42.4796874#-76.4509829#42.4787599#-76.4529133,141694,240
29.5502012#-98.2376217#29.5502012#-98.2376217,141376,149
28.5836#-81.3586#28.5836#-81.3586,141376,131
31.7221396#-110.8797151#31.7251514#-110.8801067,141085,231
31.7251514#-110.8801067#31.7221396#-110.8797151,141085,244
44.8306236#-93.2436534#44.8306236#-93.2436534,139876,132
41.9113796#-73.1168032#41.9113796#-73.1168032,139876,137
25.7340827#-80.3108552#25.7340827#-80.3108552,139876,149
42.8268013#-70.8180008#42.8268013#-70.8180008,137641,147
37.9871788#-102.6185596#37.9871788#-102.6185596,137641,124
39.016#-76.402#39.016#-76.402,136900,131
36.353507#-82.243048#36.353507#-82.243048,136161,154
43.130566#-77.613433#43.130566#-77.613433,136161,181
41.5445933#-81.6327095#41.5445933#-81.6327095,136161,226
45.3811203#-122.8353667#45.3811203#-122.8353667,136161,130
37.4975376#-122.4906063#37.4975376#-122.4906063,135424,165
41.3271309#-85.5203891#41.3271309#-85.5203891,134689,135
43.7813815#-72.2910637#43.7813815#-72.2910637,134689,126
38.9377865#-74.9670721#38.9377865#-74.9670721,133956,232
42.5116601#-83.2646111#42.5116601#-83.2646111,133956,177
38.9445079#-74.9704993#38.9445079#-74.9704993,133956,214
38.9377865#-74.9670721#38.9445079#-74.9704993,133956,225
38.9445079#-74.9704993#38.9377865#-74.9670721,133956,219
40.5132541#-74.213693#40.5212324#-74.213022,133380,240
40.5212324#-74.213022#40.5132541#-74.213693,133380,223
40.5212324#-74.213022#40.5190784#-74.2161327,133380,227
40.5190784#-74.2161327#40.5212324#-74.213022,133380,240
40.6602841#-73.9689534#40.6552806#-73.9702841,133285,222
40.6552806#-73.9702841#40.6602841#-73.9689534,133285,208
43.3289014#-72.1793587#43.3289014#-72.1793587,133225,150
40.5823284#-73.9153746#40.5823284#-73.9153746,133225,121
38.819#-76.752#38.819#-76.752,133225,110
40.5171956#-74.2139906#40.5192274#-74.2132466,133210,228
40.5192274#-74.2132466#40.5171956#-74.2139906,133210,239
34.0974841#-84.906646#34.0974841#-84.906646,132496,123
42.3455556#-72.615#42.3455556#-72.615,132496,144
37.2332937#-80.1323244#37.2332937#-80.1323244,131769,125
34.1879765#-118.1313837#34.1879765#-118.1313837,131769,111
40.7715482#-73.9724819#40.7778421#-73.9679231,131122,235
40.7778421#-73.9679231#40.7715482#-73.9724819,131122,214
40.7397136#-112.0437241#40.7397136#-112.0437241,131044,118
36.9790796#-121.8743567#36.9790796#-121.8743567,130321,129
42.9326652#-85.5839306#42.9326652#-85.5839306,130321,134
44.7406665#-90.841822#44.7406665#-90.841822,130321,108
25.6806539#-80.2726364#25.6806539#-80.2726364,130321,144
38.9377865#-74.9670721#38.9327948#-74.9651502,128466,223
38.9327948#-74.9651502#38.9377865#-74.9670721,128466,220
39.8090558#-83.148403#39.8090558#-83.148403,128164,110
33.899#-83.309551#33.899#-83.309551,127449,121
46.90955#-124.11679#46.90955#-124.11679,127449,160
47.663868#-122.4215317#47.663868#-122.4215317,126736,118
38.4810441#-122.7097203#38.4810441#-122.7097203,126736,108
40.5146545#-74.2124928#40.5154804#-74.2136955,126368,209
40.5154804#-74.2136955#40.5146545#-74.2124928,126368,202
41.3921905#-81.2050013#41.3921905#-81.2050013,126025,97
39.0197213#-77.4062964#39.0197213#-77.4062964,126025,113
39.1934881#-76.5353537#39.1934881#-76.5353537,126025,132
40.77707#-73.965454#40.7771162#-73.9695739,125952,226
40.7771162#-73.9695739#40.77707#-73.965454,125952,220
38.9637983#-74.960618#38.9613889#-74.9608333,125552,184
38.9613889#-74.9608333#38.9637983#-74.960618,125552,186
35.5102239#-92.6533768#35.5102239#-92.6533768,125316,94
43.1210442#-79.0557404#43.1210442#-79.0557404,125316,99
41.5366669#-74.5166702#41.5366669#-74.5166702,125316,137
41.8664#-87.6154#41.8664#-87.6154,124609,145
34.91203#-82.24901#34.91203#-82.24901,123904,111
38.9327948#-74.9651502#38.9327948#-74.9651502,123201,224
43.80059#-91.0936113#43.80059#-91.0936113,123201,121
44.9619436#-123.0604362#44.9619436#-123.0604362,122500,112
42.4787599#-76.4529133#42.4787599#-76.4529133,121801,198
41.582213#-83.768019#41.582213#-83.768019,121104,106
38.21197#-86.12187#38.21197#-86.12187,121104,96
38.9388161#-77.2650433#38.9388161#-77.2650433,121104,101
33.9303998#-83.3714676#33.9303998#-83.3714676,121104,120
40.7187618#-73.8357854#40.7187618#-73.8357854,121104,113
27.8398#-82.6705#27.8398#-82.6705,121104,115
41.8705675#-87.7854449#41.8705675#-87.7854449,120409,117
26.1384105#-98.3327866#26.1384105#-98.3327866,120409,96
31.7306042#-111.0544619#31.7306042#-111.0544619,120409,111
34.31395#-83.80873#34.31395#-83.80873,119716,114
38.4610188#-82.716756#38.4610188#-82.716756,119716,113
26.5148584#-99.1162062#26.5148584#-99.1162062,119716,110
43.0779789#-87.8899169#43.0779789#-87.8899169,119716,142
38.9462395#-74.9412079#38.9462395#-74.9412079,119716,187
35.5609985#-92.6657295#35.5609985#-92.6657295,119716,104
40.5171956#-74.2139906#40.5171956#-74.2139906,119716,236
35.8185613#-106.2018755#35.8185613#-106.2018755,119716,160
42.4724094#-76.4601243#42.4796874#-76.4509829,119364,209
42.4796874#-76.4509829#42.4724094#-76.4601243,119364,218
41.6542527#-73.1973553#41.6542527#-73.1973553,119025,116
31.3904516#-110.2392496#31.3904516#-110.2392496,119025,99
28.2475944#-82.6925683#28.2475944#-82.6925683,119025,99
45.3557114#-93.3538663#45.3557114#-93.3538663,118336,106
42.4625889#-76.4269153#42.4625889#-76.4269153,118336,140
39.2600377#-75.4642296#39.2670818#-75.4695511,117780,171
39.2670818#-75.4695511#39.2600377#-75.4642296,117780,174
42.0802922#-70.2195454#42.0802922#-70.2195454,117649,113
40.8045802#-77.8431934#40.8045802#-77.8431934,117649,147
42.4553627#-78.60327#42.4553627#-78.60327,117649,97
30.3107177#-97.77493#30.3107177#-97.77493,116964,103
41.9253983#-72.1077347#41.9253983#-72.1077347,116964,114
36.9998537#-121.6660362#36.9998537#-121.6660362,116964,97
38.234489#-81.5447009#38.234489#-81.5447009,116964,104
39.7486859#-75.1517195#39.7486859#-75.1517195,116964,99
41.1754303#-73.1032485#41.1754303#-73.1032485,116281,130
35.9641742#-78.9434597#35.9641742#-78.9434597,116281,114
37.1318557#-80.5737305#37.1318557#-80.5737305,115600,124
40.7771162#-73.9695739#40.7795361#-73.9678896,115128,190
40.7795361#-73.9678896#40.7771162#-73.9695739,115128,213
36.9751531#-122.0582042#36.9751531#-122.0582042,114921,149
37.9956216#-122.9782104#37.9956216#-122.9782104,114921,111
33.9001498#-83.3857394#33.9001498#-83.3857394,114921,99
39.1124073#-123.1889513#39.1124073#-123.1889513,114244,94
40.7790872#-73.9657116#40.7715482#-73.9724819,113804,192
40.7715482#-73.9724819#40.7790872#-73.9657116,113804,200
36.8119469#-121.7887588#36.8119469#-121.7887588,113569,129
46.769001#-84.9530029#46.769001#-84.9530029,113569,97
30.4057#-81.4043#30.4057#-81.4043,113569,107
40.7025698#-74.0493536#40.7025698#-74.0493536,113569,97
39.2567721#-76.7376807#39.2567721#-76.7376807,112896,93
27.8225556#-82.6305288#27.8225556#-82.6305288,112896,94
39.1829051#-76.8410397#39.1829051#-76.8410397,112225,120
32.8178367#-116.9244218#32.8178367#-116.9244218,112225,99
29.3735739#-95.6230259#29.3735739#-95.6230259,111556,97
41.2619859#-72.5548234#41.2624206#-72.5534105,111280,191
41.2624206#-72.5534105#41.2619859#-72.5548234,111280,167
38.7227389#-77.0769222#38.7227389#-77.0769222,110889,164
33.4349254#-84.6987882#33.4349254#-84.6987882,110224,80
33.7391155#-96.776247#33.7391155#-96.776247,110224,98
32.7842795#-97.1266181#32.7842795#-97.1266181,110224,114
35.633465#-82.55752#35.633465#-82.55752,110224,104
41.7857131#-87.5829649#41.7857131#-87.5829649,109561,140
41.0220669#-73.6348352#41.0220669#-73.6348352,109561,99
30.1515653#-84.1473314#30.1515653#-84.1473314,109561,91
26.375442#-81.6040206#26.375442#-81.6040206,109561,121
26.4276#-82.0819#26.4276#-82.0819,108900,121
36.0187243#-78.8841314#36.0187243#-78.8841314,108900,80
41.4799232#-71.2431946#41.4799232#-71.2431946,108241,150
35.878933#-83.9742#35.878933#-83.9742,108241,86
29.5564888#-94.3925314#29.5611021#-94.390117,108145,142
29.5611021#-94.390117#29.5564888#-94.3925314,108145,172
40.7715482#-73.9724819#40.7765867#-73.9722392,107619,156
40.7765867#-73.9722392#40.7715482#-73.9724819,107619,164
40.8995168#-74.1791808#40.8995168#-74.1791808,106929,88
33.802#-106.88#33.802#-106.88,106929,85
36.5303045#-87.3234353#36.5303045#-87.3234353,106929,97
43.0413553#-89.4290972#43.0413553#-89.4290972,106276,114
34.1589605#-84.536444#34.1589605#-84.536444,106276,74
35.8851799#-106.295262#35.8851799#-106.295262,106276,119
36.9908495#-122.0011863#36.9908495#-122.0011863,105625,118
30.0878014#-81.7009154#30.0878014#-81.7009154,105625,94
28.5753263#-80.9966826#28.5753263#-80.9966826,105625,83
40.7662497#-73.9743751#40.7715482#-73.9724819,105145,158
40.7715482#-73.9724819#40.7662497#-73.9743751,105145,166
37.7381243#-122.3725462#37.7381243#-122.3725462,104976,121
39.7483242#-75.6191218#39.7483242#-75.6191218,104329,101
43.0727752#-89.4847584#43.0727752#-89.4847584,104329,92
26.1636426#-80.098561#26.1636426#-80.098561,104329,92
33.9733094#-117.3281586#33.9733094#-117.3281586,104329,144
40.7778421#-73.9679231#40.7771162#-73.9695739,104304,181
40.7771162#-73.9695739#40.7778421#-73.9679231,104304,181
38.9391024#-74.9631287#38.9328558#-74.9579416,104244,174
38.9328558#-74.9579416#38.9391024#-74.9631287,104244,205
34.1163525#-84.3557739#34.1163525#-84.3557739,103684,88
