41.7301379#-73.2082129#41.7332765#-73.1986856,8280,14
41.7332765#-73.1986856#41.7301379#-73.2082129,8280,8
24.6276#-82.8728#24.6344#-82.8699,8268,9
24.6344#-82.8699#24.6276#-82.8728,8268,9
39.570896#-105.0411201#39.5799337#-105.0318041,8265,5
33.7092712#-118.0585563#33.7026531#-118.050735,8265,9
39.5799337#-105.0318041#39.570896#-105.0411201,8265,12
33.7026531#-118.050735#33.7092712#-118.0585563,8265,8
38.3098072#-123.0619812#38.304892#-123.0566819,8253,13
38.304892#-123.0566819#38.3098072#-123.0619812,8253,9
42.46891#-76.45742#42.4632963#-76.4577198,8250,10
41.6081267#-83.2374001#41.616084#-83.2284737,8250,16
42.4632963#-76.4577198#42.46891#-76.45742,8250,18
41.616084#-83.2284737#41.6081267#-83.2374001,8250,10
42.0802922#-70.2195454#42.0763425#-70.2173138,8232,13
38.207697#-75.1634746#38.2060952#-75.1604276,8232,7
38.2060952#-75.1604276#38.207697#-75.1634746,8232,7
42.0763425#-70.2173138#42.0802922#-70.2195454,8232,12
42.3952081#-71.1564785#42.3974108#-71.1524391,8228,7
42.3974108#-71.1524391#42.3952081#-71.1564785,8228,12
42.4772168#-76.4504993#42.4749141#-76.4503813,8220,15
42.4749141#-76.4503813#42.4772168#-76.4504993,8220,9
44.92142#-93.30414#44.9283187#-93.2982588,8214,7
44.9283187#-93.2982588#44.92142#-93.30414,8214,12
42.4799683#-76.4513107#42.48042#-76.45325,8200,13
42.48042#-76.45325#42.4799683#-76.4513107,8200,17
43.0923966#-77.3768806#43.0906572#-77.3780179,8195,8
43.0906572#-77.3780179#43.0923966#-77.3768806,8195,7
47.2516214#-122.4103439#47.2515553#-122.4103975,8190,11
47.2515553#-122.4103975#47.2516214#-122.4103439,8190,9
38.7168611#-77.069151#38.7205722#-77.0770583,8190,2
38.7205722#-77.0770583#38.7168611#-77.069151,8190,7
30.5436716#-97.6635969#30.545516#-97.660819,8181,16
30.545516#-97.660819#30.5436716#-97.6635969,8181,11
43.1123805#-89.4845503#43.1040849#-89.4834709,8180,13
43.1040849#-89.4834709#43.1123805#-89.4845503,8180,9
43.6744694#-72.3030036#43.6681182#-72.3045591,8174,9
43.6681182#-72.3045591#43.6744694#-72.3030036,8174,6
40.3249209#-74.6603394#40.3275414#-74.6628358,8164,11
40.3275414#-74.6628358#40.3249209#-74.6603394,8164,9
39.3363595#-82.0968872#39.3348908#-82.0997518,8160,7
39.3348908#-82.0997518#39.3363595#-82.0968872,8160,9
40.796329#-77.840593#40.7937938#-77.8422362,8142,9
40.7937938#-77.8422362#40.796329#-77.840593,8142,6
33.391203#-79.1456687#33.3970702#-79.1537368,8128,8
33.3970702#-79.1537368#33.391203#-79.1456687,8128,13
39.541481#-105.0499392#39.5436321#-105.0576639,8128,11
39.5436321#-105.0576639#39.541481#-105.0499392,8128,5
42.4604469#-76.4789951#42.4507848#-76.4694708,8127,6
42.4507848#-76.4694708#42.4604469#-76.4789951,8127,11
37.459167#-122.10445#37.457384#-122.1089602,8120,11
37.457384#-122.1089602#37.459167#-122.10445,8120,9
38.8675134#-77.0342445#38.8670511#-77.0423555,8103,7
38.8670511#-77.0423555#38.8675134#-77.0342445,8103,5
41.1559632#-82.2328569#41.1559632#-82.2328569,8100,13
42.3912939#-84.054594#42.3912939#-84.054594,8100,15
43.9880033#-121.3858822#43.9880226#-121.3856649,8100,5
44.121945#-119.8520851#44.1218719#-119.8485687,8100,5
36.5386119#-121.9212699#36.5484497#-121.9171715,8100,11
38.50888#-104.43932#38.50888#-104.43932,8100,6
41.7780327#-87.8899384#41.7780327#-87.8899384,8100,5
46.9766854#-123.5424045#46.9766854#-123.5424045,8100,12
41.372135#-71.5730658#41.372135#-71.5730658,8100,9
29.247071#-89.9725771#29.247071#-89.9725771,8100,7
35.680151#-77.778789#35.680151#-77.778789,8100,14
32.2307875#-110.9184127#32.2307875#-110.9184127,8100,9
42.2576137#-72.341377#42.2576137#-72.341377,8100,4
43.9880226#-121.3856649#43.9880033#-121.3858822,8100,9
35.2101346#-106.4491675#35.2101346#-106.4491675,8100,10
41.4700009#-73.25881#41.4700009#-73.25881,8100,10
31.0109757#-97.5938272#31.0109757#-97.5938272,8100,6
29.7155#-84.7535#29.7155#-84.7535,8100,11
29.7555832#-94.2318572#29.7555832#-94.2318572,8100,8
45.1065939#-123.9810562#45.1065939#-123.9810562,8100,9
32.58761#-80.130415#32.58761#-80.130415,8100,6
42.2415019#-83.786856#42.2415019#-83.786856,8100,8
36.5484497#-121.9171715#36.5386119#-121.9212699,8100,12
41.3499495#-72.9797244#41.3499495#-72.9797244,8100,10
37.8281456#-122.4991411#37.8281456#-122.4991411,8100,8
35.202#-111.5694#35.202#-111.5694,8100,13
39.2462567#-75.1306433#39.2462567#-75.1306433,8100,4
35.8666563#-85.0676537#35.8666563#-85.0676537,8100,15
48.1004386#-123.0731392#48.1004386#-123.0731392,8100,7
38.1494075#-75.1721478#38.1494075#-75.1721478,8100,7
40.1376#-83.077831#40.1376#-83.077831,8100,8
41.9348807#-70.0597715#41.9348807#-70.0597715,8100,5
42.933103#-73.680332#42.933103#-73.680332,8100,9
41.4974729#-81.6828239#41.4974729#-81.6828239,8100,10
41.611913#-83.1872106#41.611913#-83.1872106,8100,12
39.896316#-83.2027901#39.896316#-83.2027901,8100,11
31.769332#-110.8873272#31.769332#-110.8873272,8100,6
43.1633426#-89.3715623#43.1633426#-89.3715623,8100,14
26.9333944#-80.1751636#26.9333944#-80.1751636,8100,4
37.1809086#-76.6829395#37.1809086#-76.6829395,8100,3
36.9638097#-122.0124171#36.9638097#-122.0124171,8100,6
42.9468657#-76.4167383#42.9468657#-76.4167383,8100,13
44.1218719#-119.8485687#44.121945#-119.8520851,8100,12
38.78#-76.709#38.7732908#-76.7106628,8084,8
38.7732908#-76.7106628#38.78#-76.709,8084,10
32.4484106#-110.7810647#32.4404984#-110.7902985,8080,10
32.4404984#-110.7902985#32.4484106#-110.7810647,8080,13
31.3487626#-81.4453894#31.340292#-81.44967,8073,8
31.340292#-81.44967#31.3487626#-81.4453894,8073,6
38.9314387#-74.9535155#38.93368#-74.9618,8064,6
38.93368#-74.9618#38.9314387#-74.9535155,8064,10
41.5439#-87.7545#41.5356#-87.7555,8056,6
41.5356#-87.7555#41.5439#-87.7545,8056,8
38.9360803#-74.9622024#38.9377865#-74.9670721,8052,13
38.9445079#-74.9704993#38.9360803#-74.9622024,8052,15
38.9377865#-74.9670721#38.9360803#-74.9622024,8052,12
38.9360803#-74.9622024#38.9445079#-74.9704993,8052,12
33.5083#-79.0659#33.4993554#-79.0675735,8040,6
33.4993554#-79.0675735#33.5083#-79.0659,8040,8
40.7366845#-74.0071853#40.7384468#-74.0082479,8030,7
40.7384468#-74.0082479#40.7366845#-74.0071853,8030,9
37.8028161#-122.4482489#37.8047658#-122.4562311,8028,6
37.8047658#-122.4562311#37.8028161#-122.4482489,8028,8
42.4787599#-76.4529133#42.4817726#-76.449865,8027,7
42.4817726#-76.449865#42.4787599#-76.4529133,8027,9
43.2297809#-86.3347292#43.2235227#-86.3392696,8008,9
43.2235227#-86.3392696#43.2297809#-86.3347292,8008,8
40.7790872#-73.9657116#40.7765867#-73.9722392,8004,8
40.7765867#-73.9722392#40.7790872#-73.9657116,8004,9
41.5382308#-81.6408602#41.5427341#-81.6380959,7987,10
41.5427341#-81.6380959#41.5382308#-81.6408602,7987,9
42.4764691#-76.4547345#42.4804057#-76.4532351,7980,3
32.701511#-97.1578074#32.70151#-97.15781,7980,14
32.70151#-97.15781#32.701511#-97.1578074,7980,8
42.4804057#-76.4532351#42.47886#-76.4462,7980,10
42.47886#-76.4462#42.4804057#-76.4532351,7980,9
42.4804057#-76.4532351#42.4764691#-76.4547345,7980,9
38.9359287#-74.9434519#38.9422042#-74.945426,7959,11
38.9422042#-74.945426#38.9359287#-74.9434519,7959,6
38.9359287#-74.9434519#38.939295#-74.950236,7959,7
38.939295#-74.950236#38.9359287#-74.9434519,7959,10
40.049464#-105.1451039#40.0397737#-105.1425792,7956,7
40.0397737#-105.1425792#40.049464#-105.1451039,7956,7
38.2184248#-85.7063949#38.21433#-85.71081,7950,6
38.21433#-85.71081#38.2184248#-85.7063949,7950,12
44.6231604#-124.0434766#44.6149166#-124.0411806,7950,11
44.6149166#-124.0411806#44.6231604#-124.0434766,7950,12
31.7200828#-110.8787354#31.7194081#-110.8835989,7942,10
31.7194081#-110.8835989#31.7200828#-110.8787354,7942,8
38.208281#-75.152558#38.207274#-75.159605,7938,10
38.5864078#-121.332454#38.5782949#-121.3388121,7938,8
38.207274#-75.159605#38.208281#-75.152558,7938,11
38.5782949#-121.3388121#38.5864078#-121.332454,7938,9
40.7790593#-73.9713533#40.77707#-73.965454,7936,10
40.77707#-73.965454#40.7790593#-73.9713533,7936,13
40.8067282#-81.4568424#40.804698#-81.4624429,7931,9
40.804698#-81.4624429#40.8067282#-81.4568424,7931,10
44.3507699#-121.5526056#44.3507699#-121.5526056,7921,10
41.6971734#-88.2686234#41.6971734#-88.2686234,7921,6
38.5273741#-121.8022442#38.5273741#-121.8022442,7921,8
40.7056905#-82.6596788#40.7056905#-82.6596788,7921,9
39.579298#-75.0589371#39.579298#-75.0589371,7921,9
41.9063221#-87.7019614#41.9063221#-87.7019614,7921,9
44.0633762#-123.1703811#44.0633762#-123.1703811,7921,14
39.1513627#-86.5623093#39.1513627#-86.5623093,7921,5
41.6761974#-70.1813293#41.6761974#-70.1813293,7921,8
42.43505#-71.2666798#42.43505#-71.2666798,7921,9
40.7611826#-74.4461967#40.7611826#-74.4461967,7921,13
41.2793545#-70.1809216#41.2793545#-70.1809216,7921,6
36.9723011#-121.9727254#36.9723011#-121.9727254,7921,9
38.8798356#-94.32225#38.8798356#-94.32225,7921,12
37.890028#-75.3449035#37.890028#-75.3449035,7921,6
44.0602523#-69.7738481#44.0602523#-69.7738481,7921,9
39.5425069#-105.0831985#39.5425069#-105.0831985,7921,10
39.9697039#-75.4825115#39.9697039#-75.4825115,7921,8
42.8763415#-85.5267137#42.8763415#-85.5267137,7921,13
44.8013268#-123.0650711#44.8013268#-123.0650711,7921,12
38.3958296#-121.4708674#38.3958296#-121.4708674,7921,10
33.020179#-94.7373819#33.020179#-94.7373819,7921,9
42.6504375#-85.222621#42.6504375#-85.222621,7921,9
47.5164625#-120.4663447#47.5164625#-120.4663447,7921,6
31.9015007#-110.9710007#31.9015007#-110.9710007,7921,8
40.0442806#-75.2006316#40.0442806#-75.2006316,7921,8
34.3433684#-119.0786648#34.3433684#-119.0786648,7921,11
39.8872163#-74.8435986#39.8872163#-74.8435986,7921,7
39.5147773#-74.2817698#39.5147773#-74.2817698,7921,4
46.8006984#-92.073884#46.8006984#-92.073884,7921,4
43.8215239#-117.0126942#43.8215239#-117.0126942,7921,11
40.5184134#-74.1872572#40.5184134#-74.1872572,7921,5
43.82852#-70.01748#43.82852#-70.01748,7921,5
44.83615#-93.37491#44.83615#-93.37491,7921,8
37.3670876#-118.391118#37.3670876#-118.391118,7921,4
28.1347449#-96.912117#28.1347449#-96.912117,7921,10
39.6011913#-78.9539337#39.6011913#-78.9539337,7921,5
45.3572871#-89.7252989#45.3572871#-89.7252989,7921,13
39.9384351#-86.0352445#39.9384351#-86.0352445,7921,12
41.9934#-87.7521#41.9934#-87.7521,7921,7
41.6987324#-73.0613498#41.6987324#-73.0613498,7921,11
42.4387913#-71.0435361#42.4387913#-71.0435361,7921,6
39.0182876#-76.4413583#39.0182876#-76.4413583,7921,10
37.8953#-75.3681#37.8953#-75.3681,7921,4
37.414#-76.7147#37.414#-76.7147,7921,7
40.6212218#-79.9629143#40.6212218#-79.9629143,7921,14
29.7510378#-94.2383804#29.7555832#-94.2318572,7920,6
29.7555832#-94.2318572#29.7510378#-94.2383804,7920,7
41.7037501#-70.0442979#41.7014191#-70.0402451,7912,5
41.7014191#-70.0402451#41.7037501#-70.0442979,7912,5
41.1731975#-73.1034565#41.1648434#-73.1104136,7906,7
41.1648434#-73.1104136#41.1731975#-73.1034565,7906,10
42.4801875#-76.4541519#42.4712343#-76.4592433,7905,3
42.4712343#-76.4592433#42.4801875#-76.4541519,7905,10
27.8006#-97.39637#27.791317#-97.399174,7905,7
42.4712343#-76.4592433#42.4704192#-76.4502257,7905,11
42.4704192#-76.4502257#42.4712343#-76.4592433,7905,7
27.791317#-97.399174#27.8006#-97.39637,7905,5
46.783117#-92.103121#46.7880207#-92.0949608,7885,9
36.9645949#-121.9861901#36.9614831#-121.9819736,7885,9
36.9614831#-121.9819736#36.9645949#-121.9861901,7885,8
46.7880207#-92.0949608#46.783117#-92.103121,7885,8
43.0826795#-89.4216576#43.0864413#-89.4251679,7884,15
43.0864413#-89.4251679#43.0778692#-89.4215441,7884,12
43.0864413#-89.4251679#43.0826795#-89.4216576,7884,6
43.0778692#-89.4215441#43.0864413#-89.4251679,7884,5
41.9283#-87.637#41.9263688#-87.6297691,7872,9
41.9263688#-87.6297691#41.9283#-87.637,7872,8
40.5129835#-74.214921#40.5149472#-74.2170726,7854,6
39.5987444#-79.9585819#39.5973186#-79.9580562,7854,8
40.5149472#-74.2170726#40.5129835#-74.214921,7854,7
39.5973186#-79.9580562#39.5987444#-79.9585819,7854,3
35.903712#-106.293698#35.9037524#-106.2905344,7848,6
35.9037524#-106.2905344#35.903712#-106.293698,7848,14
45.5150082#-122.8079224#45.5119108#-122.8098106,7840,11
45.5119108#-122.8098106#45.5150082#-122.8079224,7840,11
38.9393335#-74.9563694#38.9325#-74.9591667,7840,4
38.9325#-74.9591667#38.9393335#-74.9563694,7840,12
37.8953409#-122.5032663#37.8957664#-122.5050245,7825,8
37.8957664#-122.5050245#37.8953409#-122.5032663,7825,10
41.5382308#-81.6408602#41.5421076#-81.630981,7824,10
41.5382308#-81.6408602#41.5416225#-81.6326117,7824,11
41.5416225#-81.6326117#41.5382308#-81.6408602,7824,13
41.5421076#-81.630981#41.5382308#-81.6408602,7824,11
42.4712343#-76.4592433#42.4790392#-76.4547486,7812,8
42.4790392#-76.4547486#42.4712343#-76.4592433,7812,9
38.2139888#-85.7082161#38.21433#-85.71081,7791,11
38.21433#-85.71081#38.2139888#-85.7082161,7791,10
39.0254518#-76.8873024#39.0255185#-76.885221,7776,5
39.0255185#-76.885221#39.0254518#-76.8873024,7776,8
37.9109#-75.3562#37.9106228#-75.3479719,7758,7
37.9106228#-75.3479719#37.9109#-75.3562,7758,10
42.4632963#-76.4577198#42.4679342#-76.4650583,7755,8
42.4679342#-76.4650583#42.4632963#-76.4577198,7755,10
38.3141174#-123.0414677#38.3200267#-123.0352879,7752,5
42.4804057#-76.4532351#42.4806734#-76.4521691,7752,16
38.3200267#-123.0352879#38.3141174#-123.0414677,7752,8
42.4806734#-76.4521691#42.4804057#-76.4532351,7752,6
42.4804057#-76.4532351#42.4785915#-76.4558458,7752,11
42.4785915#-76.4558458#42.4804057#-76.4532351,7752,8
43.091096#-77.3856997#43.0906572#-77.3780179,7748,15
43.0906572#-77.3780179#43.091096#-77.3856997,7748,10
29.4950424#-99.7121051#29.4950424#-99.7121051,7744,9
41.0475762#-77.6131268#41.0475762#-77.6131268,7744,1
40.9150692#-73.3307362#40.9150692#-73.3307362,7744,14
30.2491229#-88.1934168#30.2491229#-88.1934168,7744,11
31.2123786#-82.0885803#31.2123786#-82.0885803,7744,6
37.4728827#-122.4435282#37.4728827#-122.4435282,7744,5
36.438035#-99.4199#36.438035#-99.4199,7744,9
34.4087848#-119.5516894#34.4087848#-119.5516894,7744,6
26.1970304#-97.6910131#26.1970304#-97.6910131,7744,5
38.8444444#-77.065#38.8444444#-77.065,7744,6
42.8064883#-70.857895#42.8064883#-70.857895,7744,5
46.3301442#-120.1733203#46.3301442#-120.1733203,7744,12
41.9859832#-87.6820028#41.9859832#-87.6820028,7744,6
39.1152317#-77.1299883#39.1152317#-77.1299883,7744,4
34.1576843#-118.2978616#34.1576843#-118.2978616,7744,11
28.1749093#-82.4546671#28.1749093#-82.4546671,7744,7
38.6066358#-90.2582139#38.6066358#-90.2582139,7744,11
46.8064781#-92.0620286#46.8064781#-92.0620286,7744,10
37.1376#-80.5667#37.1376#-80.5667,7744,7
25.71807#-80.2933191#25.71807#-80.2933191,7744,17
44.4128015#-74.121715#44.4128015#-74.121715,7744,4
30.6642726#-84.2267704#30.6642726#-84.2267704,7744,8
40.96448#-76.88439#40.96448#-76.88439,7744,10
44.6262136#-124.0254092#44.6262136#-124.0254092,7744,10
31.5788645#-84.1474628#31.5788645#-84.1474628,7744,7
42.4858968#-87.8060818#42.4858968#-87.8060818,7744,7
32.7149441#-116.7606032#32.7149441#-116.7606032,7744,5
37.1417#-80.5647#37.1417#-80.5647,7744,7
41.7391689#-111.7970467#41.7391769#-111.8024755,7744,5
41.7391769#-111.8024755#41.7391689#-111.7970467,7744,3
43.06006#-85.57819#43.06006#-85.57819,7744,6
38.9938389#-95.1767492#38.9938389#-95.1767492,7744,7
29.7510378#-94.2383804#29.7510378#-94.2383804,7744,9
39.0322861#-84.0858364#39.0322861#-84.0858364,7744,8
45.3817834#-122.8312254#45.3817834#-122.8312254,7744,8
39.5723628#-75.0066394#39.5723628#-75.0066394,7744,5
40.9786021#-81.1033058#40.9786021#-81.1033058,7744,9
35.459785#-76.19871#35.459785#-76.19871,7744,3
40.924214#-72.7969551#40.924214#-72.7969551,7744,14
28.7377104#-81.2400126#28.7377104#-81.2400126,7744,5
41.4270255#-72.4288059#41.4270255#-72.4288059,7744,5
37.9162036#-122.3865795#37.9162036#-122.3865795,7744,14
33.8618989#-81.266706#33.8618989#-81.266706,7744,10
40.7766458#-77.859107#40.7766458#-77.859107,7744,7
39.3143786#-76.8815517#39.3143786#-76.8815517,7744,7
38.9451667#-74.8998888#38.9451667#-74.8998888,7744,6
29.6099701#-82.3082158#29.6099701#-82.3082158,7744,8
42.4860234#-76.4784479#42.4860234#-76.4784479,7744,8
38.701148#-76.5760146#38.701148#-76.5760146,7744,8
39.9956206#-76.0086449#39.9956206#-76.0086449,7744,12
45.7174993#-111.0806206#45.7174993#-111.0806206,7744,8
37.1376#-80.5667#37.1417#-80.5647,7744,5
40.6363295#-75.3904152#40.6363295#-75.3904152,7744,14
40.8533783#-74.9372635#40.8533783#-74.9372635,7744,8
37.1417#-80.5647#37.1376#-80.5667,7744,13
42.7983922#-86.1432195#42.7983922#-86.1432195,7744,13
43.025608#-87.8950024#43.025608#-87.8950024,7744,13
29.7812891#-98.7096262#29.7812891#-98.7096262,7744,9
44.4274055#-123.3021355#44.4274055#-123.3021355,7744,2
40.44303#-105.05396#40.44303#-105.05396,7744,12
39.577396#-105.1634744#39.5843668#-105.1639813,7740,11
39.5843668#-105.1639813#39.577396#-105.1634744,7740,12
38.9360803#-74.9622024#38.9327948#-74.9651502,7722,6
38.9327948#-74.9651502#38.9360803#-74.9622024,7722,8
31.4465224#-110.3095955#31.4486597#-110.3068952,7714,6
31.4486597#-110.3068952#31.4465224#-110.3095955,7714,12
42.4812919#-76.4510491#42.4796874#-76.4509829,7714,10
42.4796874#-76.4509829#42.4812919#-76.4510491,7714,3
43.0547443#-89.4288003#43.0500236#-89.4365772,7680,9
43.0500236#-89.4365772#43.0547443#-89.4288003,7680,7
42.4770939#-76.4614749#42.4787599#-76.4529133,7678,8
42.4787599#-76.4529133#42.4770939#-76.4614749,7678,7
42.4782#-76.45676#42.4772168#-76.4504993,7672,10
42.4772168#-76.4504993#42.4782#-76.45676,7672,9
42.4767262#-76.4552146#42.4772168#-76.4504993,7672,12
42.4772168#-76.4504993#42.4767262#-76.4552146,7672,7
36.3370458#-82.3560476#36.3418844#-82.3496774,7670,10
36.3418844#-82.3496774#36.3370458#-82.3560476,7670,7
39.5945199#-105.017302#39.5963693#-105.0184071,7667,8
45.807444#-122.7432919#45.8065525#-122.7343462,7667,7
45.8065525#-122.7343462#45.807444#-122.7432919,7667,9
39.5963693#-105.0184071#39.5945199#-105.017302,7667,5
41.5382308#-81.6408602#41.5478746#-81.6321794,7661,10
41.5478746#-81.6321794#41.5382308#-81.6408602,7661,11
40.7238052#-73.8330507#40.7187618#-73.8357854,7656,12
40.7187618#-73.8357854#40.7238052#-73.8330507,7656,4
39.5937094#-105.1017796#39.5999701#-105.1055164,7654,13
39.5999701#-105.1055164#39.5937094#-105.1017796,7654,6
36.626541#-121.9306254#36.632002#-121.931607,7650,16
36.632002#-121.931607#36.626541#-121.9306254,7650,14
41.8765232#-87.6189333#41.8753449#-87.6152372,7644,7
41.8753449#-87.6152372#41.8765232#-87.6189333,7644,8
33.6921042#-118.042586#33.6959765#-118.0457783,7638,11
42.2940404#-71.1069059#42.28835#-71.09991,7638,6
33.6959765#-118.0457783#33.6921042#-118.042586,7638,9
42.28835#-71.09991#42.2940404#-71.1069059,7638,10
42.48042#-76.45325#42.4712343#-76.4592433,7626,12
42.4712343#-76.4592433#42.48042#-76.45325,7626,8
38.711231#-77.072303#38.7205722#-77.0770583,7605,7
38.7205722#-77.0770583#38.711231#-77.072303,7605,7
38.6389068#-90.2853806#38.6313342#-90.2952362,7600,7
38.6313342#-90.2952362#38.6389068#-90.2853806,7600,7
46.9095527#-124.1167938#46.9096434#-124.1138792,7597,7
46.9096434#-124.1138792#46.9095527#-124.1167938,7597,13
42.4795201#-76.4551642#42.4766312#-76.4460678,7585,3
42.4766312#-76.4460678#42.4795201#-76.4551642,7585,6
27.6133906#-82.7373692#27.6155866#-82.7342284,7572,9
27.6155866#-82.7342284#27.6175378#-82.7258505,7572,4
27.6155866#-82.7342284#27.6133906#-82.7373692,7572,8
27.6175378#-82.7258505#27.6155866#-82.7342284,7572,10
31.763412#-110.8457959#31.7633436#-110.8458804,7570,11
31.7633436#-110.8458804#31.763412#-110.8457959,7570,6
39.8769581#-75.1317215#39.8769581#-75.1317215,7569,8
39.570896#-105.0411201#39.570896#-105.0411201,7569,5
39.4284385#-122.1564999#39.4284385#-122.1564999,7569,6
27.320344#-82.585216#27.320344#-82.585216,7569,7
42.078#-87.6819#42.078#-87.6819,7569,10
37.3514359#-79.9273513#37.3514359#-79.9273513,7569,10
40.7765867#-73.9722392#40.7765867#-73.9722392,7569,9
43.4501539#-76.3036108#43.4501539#-76.3036108,7569,6
38.9528345#-74.8566771#38.9528345#-74.8566771,7569,6
44.4964925#-73.2062496#44.4964925#-73.2062496,7569,12
28.8936055#-81.5889359#28.8936055#-81.5889359,7569,8
29.6873514#-95.426487#29.6873514#-95.426487,7569,9
45.519647#-122.796581#45.519647#-122.796581,7569,7
41.0829631#-73.8426401#41.0829631#-73.8426401,7569,16
40.9137963#-75.4210675#40.9137963#-75.4210675,7569,10
38.2427642#-75.1452827#38.2427642#-75.1452827,7569,7
34.0330256#-118.3143023#34.0330256#-118.3143023,7569,4
44.7574611#-86.072731#44.7574611#-86.072731,7569,4
43.9032449#-70.090373#43.9032449#-70.090373,7569,10
41.587218#-80.2651531#41.587218#-80.2651531,7569,10
38.0863286#-98.4869385#38.0863286#-98.4869385,7569,12
25.7368167#-80.1565167#25.7368167#-80.1565167,7569,8
42.2514032#-83.7089744#42.2514032#-83.7089744,7569,8
41.2760003#-72.9020119#41.2760003#-72.9020119,7569,8
41.9212946#-73.672754#41.9212946#-73.672754,7569,9
34.7701368#-118.7521648#34.7701368#-118.7521648,7569,11
44.5399571#-88.0039215#44.5399571#-88.0039215,7569,10
30.607703#-96.3340473#30.607703#-96.3340473,7569,7
38.0611383#-78.6726475#38.0611383#-78.6726475,7569,12
43.6858428#-116.3983011#43.6858428#-116.3983011,7569,7
39.0282523#-94.2388344#39.0282523#-94.2388344,7569,8
42.4222#-88.3197#42.4222#-88.3197,7569,11
39.0810712#-76.492886#39.0810712#-76.492886,7569,13
32.0738292#-95.9317803#32.0738292#-95.9317803,7569,6
39.3484696#-76.3705373#39.3484696#-76.3705373,7569,10
39.1202057#-122.8886032#39.1202057#-122.8886032,7569,9
40.1483769#-77.1263945#40.1483769#-77.1263945,7569,14
42.9321075#-78.9062977#42.9321075#-78.9062977,7569,7
43.2540489#-70.9587622#43.2540489#-70.9587622,7569,6
33.218#-80.347#33.218#-80.347,7569,11
37.9149001#-121.9479203#37.9149001#-121.9479203,7569,7
42.4876453#-83.3025777#42.4876453#-83.3025777,7569,6
43.2867438#-77.6677699#43.2867438#-77.6677699,7569,10
44.9614021#-123.257246#44.9614021#-123.257246,7569,11
29.9375941#-84.3373606#29.9375941#-84.3373606,7569,6
42.3028965#-71.0990953#42.3028965#-71.0990953,7569,8
35.5770081#-97.416206#35.5770081#-97.416206,7569,10
42.4645343#-76.4241559#42.4625889#-76.4269153,7568,6
44.0745871#-85.1503135#44.0738696#-85.1507119,7568,8
42.4625889#-76.4269153#42.4645343#-76.4241559,7568,7
44.0738696#-85.1507119#44.0745871#-85.1503135,7568,11
37.3670876#-118.391118#37.360591#-118.399835,7565,7
37.360591#-118.399835#37.3670876#-118.391118,7565,5
38.63304#-90.29158#38.636316#-90.296545,7564,13
38.636316#-90.296545#38.63304#-90.29158,7564,11
41.7242596#-73.2126257#41.7145761#-73.2114315,7560,3
37.7675937#-122.4688053#37.7690694#-122.4646157,7560,4
41.7145761#-73.2114315#41.7242596#-73.2126257,7560,9
37.7690694#-122.4646157#37.7675937#-122.4688053,7560,11
42.3482223#-76.2996706#42.346503#-76.2992924,7560,9
42.346503#-76.2992924#42.3482223#-76.2996706,7560,4
37.7672545#-122.467947#37.768145#-122.4655652,7552,8
37.768145#-122.4655652#37.7672545#-122.467947,7552,6
43.3178956#-77.7228239#43.3241521#-77.7162155,7552,9
43.3241521#-77.7162155#43.3178956#-77.7228239,7552,12
39.2600377#-75.4642296#39.2540522#-75.4608325,7550,3
39.2069184#-76.9096184#39.2110417#-76.9095926,7532,6
39.2110417#-76.9095926#39.2069184#-76.9096184,7532,6
42.0555535#-70.2174579#42.0461217#-70.2185583,7530,9
42.0461217#-70.2185583#42.0555535#-70.2174579,7530,1
35.9003315#-106.2790239#35.90342#-106.27223,7527,10
35.90342#-106.27223#35.9003315#-106.2790239,7527,7
40.1915942#-82.9707241#40.1907888#-82.9665642,7527,14
40.1907888#-82.9665642#40.1915942#-82.9707241,7527,7
38.234489#-81.5447009#38.2353908#-81.5462244,7524,10
42.5796301#-82.8032684#42.5777459#-82.8050789,7524,9
38.2353908#-81.5462244#38.234489#-81.5447009,7524,12
44.3907013#-123.2976294#44.3895666#-123.3003867,7524,10
44.3895666#-123.3003867#44.3907013#-123.2976294,7524,13
42.5777459#-82.8050789#42.5796301#-82.8032684,7524,9
30.3122997#-97.7711029#30.3107177#-97.77493,7524,11
30.3107177#-97.77493#30.3122997#-97.7711029,7524,6
38.0192578#-77.735492#38.0194366#-77.7353899,7520,6
38.0194366#-77.7353899#38.0192578#-77.735492,7520,10
40.6226854#-73.8220096#40.6206631#-73.8238335,7518,5
40.6206631#-73.8238335#40.6226854#-73.8220096,7518,12
41.5428673#-81.6338605#41.5382308#-81.6408602,7498,6
41.5382308#-81.6408602#41.5428673#-81.6338605,7498,8
38.9403683#-74.9622944#38.9334623#-74.9665347,7497,12
38.9334623#-74.9665347#38.9403683#-74.9622944,7497,6
33.3768782#-84.6032667#33.3784661#-84.6112531,7491,10
33.3784661#-84.6112531#33.3768782#-84.6032667,7491,9
36.6063012#-121.8912935#36.5981346#-121.8842393,7480,7
36.5981346#-121.8842393#36.6063012#-121.8912935,7480,12
46.8041942#-92.0815659#46.8006984#-92.073884,7476,8
46.8006984#-92.073884#46.8041942#-92.0815659,7476,6
36.9981665#-121.9992578#36.9908495#-122.0011863,7475,7
36.9908495#-122.0011863#36.9981665#-121.9992578,7475,11
32.2133185#-110.9178829#32.2085164#-110.9111881,7474,7
